Gene1,Gene2,label
HDAC6,SESN1,1
ADNP,AP2B1,0
DDX5,ETFDH,0
HNF1B,SPG11,0
SP2,EYA1,0
TET2,PLK3,1
NUP153,LRRC59,0
BACH1,FOXH1,0
YAP1,HSF1,1
INTS12,MRPS15,0
PCGF1,PPP1R12B,1
SUZ12,RRM1,1
PAX6,ZFP91,0
NUP98,HPS5,0
ZNF3,COPS4,0
NR2F1,JMJD1C,1
CREB1,SF3B5,1
ZBTB40,S100A13,0
TBL1X,INTS5,1
JMJD1C,CAMLG,1
SRF,CAB39L,1
GTF2F1,FEM1A,1
RYBP,HSF1,0
PRDM1,CCNG2,0
KDM3A,ZBTB40,1
YY1,CDK5RAP1,1
TAL1,PGBD4,1
RBM39,UBB,0
HMGB1,TIMM22,0
ZNF3,SEC62,0
INTS12,GOT2,1
HAND1,UBFD1,0
CHD7,MIA3,0
SMC3,TAF1,0
MLLT3,SNRPE,1
GATA2,INTS12,1
TBP,NOL7,1
ATF3,TMEM9,1
CHD7,TATDN3,1
KLF4,TAF7,1
KAT7,GTPBP10,1
FOXA2,SLC25A26,1
BCL11A,CBWD5,0
TET2,TCF4,0
HDAC6,TACC2,0
GFI1B,GARS,0
PCBP2,HSPE1-MOB4,0
USF2,DDX5,1
ASXL1,COPS4,0
CTNNB1,SOD2,0
PAX7,NECAP2,0
TAF2,DSTYK,1
MXI1,AR,0
BRD1,KDM4A,0
GABPA,NR5A2,0
CDC73,AP3B1,0
PRDM1,FRA10AC1,1
TCF4,GTF2H2,0
TAF1,KIF15,1
LEF1,GFM2,1
CUL4A,GTF2F1,0
PHB2,CCDC92,0
KAT7,NOLC1,0
PALB2,FBXO31,0
RUVBL1,SLC25A26,0
ZNF143,RFX5,1
DMAP1,SMAD1,0
TBP,SLC4A2,1
BACH1,FOXP1,0
SIX5,NDUFA6,0
CUL4A,TAF2,0
FOS,AFF1,1
MLLT3,CCDC150,0
MAFK,JUN,0
KDM3A,UCHL3,0
FOXH1,CEBPB,0
TAF7,LEF1,0
FOXA1,SOX9,1
ADNP,GOT2,0
SMC3,RUVBL1,1
PHF8,PDX1,0
TP53,EIF2D,1
SIRT6,GNAI2,1
FOXH1,TIMM22,0
UBTF,ABCA3,1
KDM1A,KRR1,1
TEAD4,TUFM,1
HAND2,FOXJ3,0
SALL4,PLK3,0
STAT1,TWISTNB,0
NFYC,POLDIP3,0
TRIM28,TIGD1,1
NR2F1,TAF1,0
PALB2,RC3H2,0
AR,PSMD6,1
SMC3,AMOTL2,1
GFI1B,SMAD3,0
DCP1A,KDM3A,0
ZNF76,RPL5,1
MXI1,S100A13,0
HEY1,BOLA2,0
INTS12,PAAF1,0
SP4,LRRC59,1
HNF4A,TMEM39A,1
CDK12,ANAPC13,0
BANP,EIF3F,0
HNF1B,MEST,0
CDC73,NECAP2,0
NUP98,FOXN3,0
MAFK,TP63,0
CDK12,NRF1,1
POU5F1,HEXB,1
KDM5A,SMC1A,1
RBBP5,CDK5RAP1,1
BANP,JUND,0
LEF1,FOXH1,0
SP4,STRA6,1
FOS,DCLRE1B,1
EP300,MCOLN1,1
BACH1,GABPA,0
UBTF,AHCY,1
GATA3,PDX1,0
PALB2,MED23,0
PAX6,BRD1,0
MLLT3,WWOX,0
SP4,CREB1,1
USF1,PRICKLE1,1
NANOG,POLG,1
YY1,USP15,1
BRD3,PSMD3,1
HAND1,EMG1,0
SOX9,TET2,0
BCOR,SLC25A26,1
RBPJ,BOLA2B,0
SUZ12,BANP,1
FOSL1,MRPS15,1
SMAD4,PES1,1
PALB2,STRA6,0
KDM2B,SIX5,1
KAT7,NOTCH2,1
BACH1,NIPBL,1
DDX20,TRIAP1,0
TRIM28,KBTBD4,1
PRDM1,DNAJB12,0
FOSL1,UBFD1,0
KDM2B,TAF2,0
EGR1,GSTA4,1
GATA2,UBR4,1
CDC73,UBB,0
PRDM1,USPL1,0
MLLT3,MPHOSPH10,1
RYBP,ZCCHC4,0
FOXH1,PAFAH2,0
GFI1B,STRA6,0
RYBP,HNF1B,0
TAF2,EARS2,0
HAND2,SP1,0
SP4,CELSR3,1
TEAD4,TMEM242,1
SMAD1,GTF2H3,1
RXRA,CCDC150,1
STAT3,GATA6,1
FOXP1,NOP14,1
ZNF3,COPS2,0
PHF8,SPG11,1
SOX17,DNAJB9,0
CTBP2,PCGF1,0
ZBTB40,SMARCD2,1
WDHD1,MNAT1,0
NR2F1,AR,1
HDAC6,PICALM,0
NR5A2,CCNC,0
SP2,SP1,1
RBM39,PLS1,0
USF1,NDUFA6,1
NR2F2,CCDC90B,1
ZFP42,GSTCD,1
CUL4A,HIST2H4B,0
SIRT6,WDR36,1
KAT7,CDC25C,1
BANP,TBL1X,0
NRF1,NOLC1,1
STAT1,CCNL1,1
CHD1,TIGD1,1
SIRT6,KDM3A,1
HNF1B,CBWD6,0
NR5A2,GTF2F1,0
CDC73,PTPN4,0
FOXH1,GRWD1,0
ZFP42,GBA,0
SAP30,ALG10B,0
ATF3,SNRPB2,1
SMC1A,NOTCH2,1
ZFP42,NUP98,0
HEY1,GTF2H2C,0
RFX5,HEY1,0
JMJD1C,NR1H3,0
SMAD1,TAF1,1
EZH2,ZNF785,1
CEBPB,GFM2,1
INTS12,NANOG,0
PDX1,EZH2,0
RNF2,THAP11,1
ATF3,STAT3,1
GTF2F1,SOX2,1
CTNNB1,FOXJ3,0
DMAP1,AP2B1,0
DNMT3B,RPS29,0
BRD2,TP63,0
SRF,SMARCD2,1
RBM39,USP53,0
NIPBL,SMG5,1
CUL4A,MTIF2,0
CTNNB1,CENPL,0
ATF2,PBLD,1
E2F6,HEY1,1
DDX5,KDM1A,0
ZNF3,SEC14L1,1
HDAC2,POLDIP3,1
DCP1A,FOXH1,0
SIRT6,NRL,1
KDM3A,CACYBP,0
CDK12,SF3A3,1
KDM4A,MATR3,1
THAP11,NOTCH2,0
BRD2,WRNIP1,1
SOX17,SPECC1,0
MYC,AP4B1,1
BRD1,GTF2H1,1
HNF1B,RPS7,0
DNMT3B,CLUAP1,1
KLF4,SMARCA4,1
SIN3A,FAM216A,1
HMGB1,MTIF2,0
TET1,GABPA,0
NUP98,GTF2H3,1
HDAC2,GATA6,1
ATF3,ZNF785,1
NANOG,EI24,1
WRNIP1,SNRPB2,0
DNMT3B,HEY1,0
MXI1,PDX1,0
DDX5,GFM2,0
BRD2,METAP1D,1
RYBP,RPS6,0
ZBTB40,UTP3,1
LEF1,RAD21,0
PAX7,RPS19,0
CTCF,MAX,1
ZNF76,MYC,0
FOSL1,MLLT3,0
CHD7,PHF8,0
BRD1,SSNA1,1
RAD21,TBC1D19,1
YY1,HSPD1,1
RBM39,DNAJC25-GNG10,0
SP2,MRPS31,1
RYBP,CENPL,0
CHD7,MLLT3,0
KAT5,RAB6A,0
RAD21,GOT2,1
KDM1A,DIAPH1,1
ZNF3,HMGB1,1
TAL1,FOS,1
RBM39,CHD7,0
CUL4A,PSMA1,0
NUP153,PSMF1,1
BACH1,OTX2,0
EOMES,CDC123,0
GATA2,NCBP2,1
PHF8,MCEE,1
ASXL1,EXD2,0
PRDM1,TET2,1
E2F6,LONP1,1
MYC,MPHOSPH10,1
SAP30,E2F6,0
EOMES,AP3B1,1
ZNF207,PBLD,0
HEY1,PSMD3,1
TBL1X,NOTCH2,0
FOXH1,DDX5,0
LEF1,RAD21,0
SIRT6,MTF2,1
POU5F1,MAFK,1
TET1,SESN1,0
NR1H3,SECISBP2L,1
CTBP2,NCBP2,0
JMJD1C,BACH1,0
RYBP,KBTBD4,0
EZH2,ADNP,1
MXI1,NANOG,0
PHB2,TBL3,1
NR2F1,CCDC59,1
PALB2,BRD2,0
SMC3,KCTD5,1
HDAC6,NDUFA6,0
CTNNB1,KAT5,0
SMAD3,NECAP2,1
PRDM1,CCDC90B,0
PALB2,GTF2H3,0
TP53,RGPD2,0
LEF1,MRPS23,1
SUZ12,HPD,0
AR,BANF1,1
AR,GTF2F1,1
SP2,PARK7,1
PCGF1,RNF141,1
JUND,BRD4,1
MYC,RXRA,1
ZNF589,MRPL44,0
FOXN3,PICALM,0
DMAP1,EIF2A,0
ZNF3,HAND2,0
UBTF,POR,0
ZNF207,WWC2,0
GATA6,ASXL1,1
RBM39,BRD4,0
ZNF76,PLK3,1
TEAD4,EOMES,0
PDX1,ABCA3,0
BRD1,POR,0
CTCF,KLHL12,1
SALL4,PES1,0
NRF1,MRPS31,1
SUZ12,INTS12,1
FOXA2,BRD1,1
TEAD4,C1QTNF6,1
HMGB1,MTRNR2L2,0
TET1,CATSPERD,0
HDAC2,HMGB2,1
SNAI2,FAM76A,0
AFF1,KDM4A,1
DNMT3B,HELQ,1
BRD1,AURKAIP1,0
HDAC6,SEC22C,0
TBL1X,RBPJ,0
BANP,TP63,0
HSF1,METAP1D,1
NIPBL,TMEM39A,1
SOX9,BOLA2,0
UBTF,KBTBD4,1
EOMES,INTS12,0
MAX,SRF,1
PDX1,IFRD2,1
MAFK,MRPS17,0
SOX17,HSPH1,0
RYBP,TRIM28,0
KAT7,ZFP42,0
TP53,HEXIM2,1
BRD3,DDX20,1
PRDM1,TRIAP1,1
HMGB1,POLR3B,0
STAT3,ABCA3,1
NR5A2,PLS1,0
INTS12,UBFD1,1
KAT7,RUVBL1,0
BRD4,SALL4,1
HNRNPH1,TRDMT1,0
SIN3A,C1QTNF6,1
DMAP1,AFF1,1
TET2,AFF1,1
SOX9,PARL,0
BRD2,ZNF331,1
PDX1,NOL7,0
SMC3,RXRA,1
ZNF3,PARK7,0
RNF2,NMNAT1,1
NIPBL,SOD2,1
FOXH1,CAMLG,0
SIRT6,MAFK,0
SOX2,CPPED1,1
RYBP,KDM2B,0
BRD1,MYC,0
PCBP2,MED23,0
ZNF3,RIF1,0
RBM39,MRPS18C,0
DDX20,CCDC77,0
MAX,BFSP1,1
SOX9,CACYBP,0
RNF2,CCNL1,1
KDM1A,CTDP1,1
SMAD3,BCL11A,1
ASXL1,UBTF,0
DDX5,TEFM,1
KLF4,NMBR,1
DNMT3B,JUND,1
ZBTB40,IFRD1,0
TBL1X,DNAJC11,1
DDX5,SSBP2,0
ATF2,THAP5,1
SAP30,ABCA3,1
BRD1,TET2,0
NIPBL,CLTC,1
TAF7,WDR43,1
NUP98,FAF1,0
TCF12,C4orf46,1
HMGB1,ZNF331,0
CHD7,MRPL24,0
DDX5,DNAJB9,0
NIPBL,EIF2D,1
HDAC6,GSN,0
ZNF76,BCAR3,0
TRIM28,ZCCHC4,1
HSF1,MNAT1,1
INTS12,KAT7,1
SIRT6,NOC3L,0
BRD1,NUF2,0
ZNF76,CEP120,0
GABPA,TEAD4,1
SMAD2,SIRT6,1
RBBP5,CHD7,1
DCP1A,DIAPH1,0
DNMT3B,PHTF2,1
YAP1,POLR2J3,0
PAX6,NSUN6,0
SMAD3,PDX1,0
GATA6,SNAPC5,1
BRD2,STAT3,1
JMJD1C,SSNA1,1
MAX,HAND2,1
SMAD4,EGR1,1
ZNF589,FAM216A,0
CHD7,ATAD2,1
INTS12,SH2B1,1
TFAP2A,E2F6,0
SOX2,TRIM28,1
PRDM1,SEC62,0
YAP1,TUT1,1
DDX5,HAND1,0
SNAI2,HNRNPD,1
TEAD4,RPL5,1
KDM3A,SMAD2,0
ZNF589,PTPN4,0
POU5F1,TAF7,1
RBBP5,PAAF1,1
TBL1X,CCDC124,1
SNAI2,TRIM28,0
PDX1,CCNC,1
BACH1,KLF5,0
SIX5,WDR43,1
KAT5,MRPS23,0
KLF5,SP4,1
ZBTB40,PSMD3,0
PALB2,METTL9,0
JMJD1C,PSMD6,1
PALB2,NFX1,1
ZNF207,COPS4,0
NR1H3,VTA1,1
TCF4,HNRNPH1,1
RNF2,RPS3A,1
SUZ12,OPA1,1
BRD1,JUND,0
JUN,TRMT2A,1
NR1H3,UBTF,0
KLF5,EIF2B3,1
AFF1,ZBTB40,0
KLF4,HMGXB3,1
USF2,TRIM37,1
HNF1B,RABGAP1L,1
DCP1A,NUP107,0
TBP,NR5A2,0
KLF5,FASTKD5,1
HNF4A,DDX20,0
SNAI2,LRRC59,0
ZNF274,EFCAB7,0
KAT5,MAFK,0
NUP153,NOP14,0
HNF1B,MLLT3,1
TP53,E2F6,1
HEY1,RBM39,1
FOXA2,MTF2,1
CTCF,ZFP91,1
NIPBL,SEC31A,1
DNMT3B,SF3A3,0
PHF8,SLX1A,1
ZBTB40,HEXB,0
RFX5,HNF1B,0
HDAC2,METTL9,1
ZNF76,SMAD1,0
PCGF1,ZFP42,0
JUND,CCNG2,1
NUP98,GATA6,0
DDX5,ZNF589,0
EGR1,AMOTL2,1
AR,GLOD4,1
TCF12,LUC7L2,1
TAF2,GNAL,0
ZNF3,EPC1,0
KDM5A,REST,0
SP2,SEC14L1,1
SMAD1,EI24,0
KDM4A,MIA3,1
SIRT6,CPPED1,0
CTNNB1,INTS5,0
ZFP42,WWC2,0
SUZ12,CCDC107,1
CUL4A,GOT2,0
ATF2,MAST4,1
ZNF589,KPNB1,1
NFYC,EI24,0
PDX1,TAF7,0
ZBTB40,PBLD,0
RFX5,GNAI2,1
JMJD1C,CCDC150,1
HEY1,CEBPB,0
TFAP2C,FAF1,1
TAF1,C10orf88,1
DNMT3B,JUN,0
PAX7,USP53,0
FOXA2,UBE2B,1
YAP1,BRCA1,1
ASXL1,FOXN3,0
CTBP2,KBTBD6,0
SMAD1,STOML2,1
ATF3,CLUAP1,1
KDM5A,CHD7,0
PAX6,RWDD1,0
FOXM1,MRPS17,1
BACH1,NDUFA6,1
HDAC6,TNPO1,1
KAT5,CAB39L,0
YY1,ZNF274,1
TAF7,CCDC77,1
LEF1,HSPA9,0
EGR1,PEX3,1
NR5A2,CCDC88A,0
PRDM1,BANP,0
AR,MRPL44,1
SALL4,FBXO31,0
GFI1B,SAP30,1
PAX6,DDX20,0
BACH1,ZFP42,0
PAX7,ZNF76,0
GFI1B,FRA10AC1,1
MLLT3,SMAD3,0
FOXM1,BCOR,0
RBM39,SECISBP2,1
PCBP2,SREK1,0
DNMT3B,FAM49B,0
ZNF589,SF3A3,0
FOSL1,KIAA0895,1
DDX5,SMC3,1
GTF2F1,CTCF,1
SOX17,ETFDH,1
INTS12,DDX18,0
SAP30,DPP9,1
EOMES,EIF2A,0
TET1,E2F6,0
SOX17,PLEKHM3,1
CUL4A,RBM28,0
WRNIP1,E2F6,0
DCP1A,PDE4DIP,0
ZNF207,SCAF11,1
NR5A2,PEX3,0
CTBP2,FBXO31,0
KDM5A,DENR,1
BRCA1,POU5F1,0
KLF4,USP53,1
HNRNPH1,GALK2,0
PDX1,BRIX1,0
PAX7,VEZT,0
TBL1X,HSF1,0
BRD1,SNRPB2,1
DMAP1,NOL11,0
ZBTB40,MRPS17,0
KDM5A,SMC3,0
DNMT3B,METTL1,1
TCF4,EHD3,0
CDK12,WBP4,1
SIX5,GATA2,0
SMC3,NCOA7,1
FOXH1,TEAD4,0
ZNF207,KBTBD4,1
GATA2,KLF4,1
KLF5,TWISTNB,0
OTX2,SECISBP2,1
TET1,DDX18,0
HAND2,SLC25A26,1
PDX1,LEF1,0
FOXN3,FEM1A,0
ZFP42,TBC1D19,0
PAX6,LRRC37A3,0
BACH1,BMS1,1
ASXL1,KDM1A,1
RXRA,DDX20,0
FOSL1,PARP2,1
PAX7,WDR11,0
BCOR,BFSP1,1
SNAI2,KDM2B,1
MLLT3,PPIL4,0
HNF1B,ZNF3,0
TBL1X,SMAD4,0
DDX20,RXRA,0
FOXN3,CHD2,1
KDM4A,RAD21,0
RFX5,SMAD4,0
RFX5,EYA1,0
TBP,MIA3,1
SMAD3,ZFP91,1
CUL4A,ZMPSTE24,0
PDX1,DCLRE1B,1
KDM2B,NUP98,1
HAND2,ZER1,0
ZNF274,USPL1,0
SOX9,HNF4A,0
HDAC2,YTHDF2,1
GATA4,CBWD6,0
TRIM28,CUL4A,1
STAT1,SF3A3,1
PAX6,EXD1,0
THAP11,ABCA3,1
ZNF3,HIGD2A,0
SMARCA4,ZNF785,1
TBPL1,WRAP53,0
ATF2,ANAPC13,1
YAP1,HMGXB3,0
LEF1,CCNT1,0
LEF1,CGGBP1,0
FOSL1,LRRC37A3,0
CTBP2,RPL27,0
BRD2,UBOX5,1
TP63,METTL9,1
TET2,MTRNR2L10,0
JUND,ZER1,1
KAT7,PARK7,1
KAT7,NUDT15,0
GATA3,TNPO1,1
PAX7,BFSP1,0
SIX5,HIST1H4J,0
LEF1,SEC31A,1
RAD21,PTPN4,1
HNF1B,CENPL,0
TFAP2C,HPD,0
RNF2,ZFP42,0
E2F6,ZER1,1
STAT1,POR,1
KDM2B,FOXH1,0
SOX17,UBTF,0
OTX2,SOX17,0
ATF3,STX18,1
TAL1,UTP3,1
HMGB1,EMG1,0
UBTF,MTRNR2L2,0
RAD21,RFX5,1
ZBTB40,TMEM41A,1
DNMT3B,CDC123,1
GATA3,POLG,1
EPC1,SIRT6,0
FOXH1,SPG11,0
CREB1,GNAI2,1
INTS12,MCOLN1,0
CTNNB1,PLS1,1
TCF4,TRDMT1,0
MYC,SP2,1
RBM39,UBOX5,1
DDX20,EZH2,0
CTBP2,COPS2,1
SIN3A,SMAD2,1
INTS12,PAX7,0
SIN3A,DARS2,1
ZFP91,CALM1,0
GATA6,C1QTNF6,1
TAF7,SOD2,1
TAF2,PLK3,0
MYC,NR2F1,1
YAP1,GTF2H1,0
BCL11A,CBWD3,0
RBBP5,ATF2,1
SIX5,HNRNPH3,0
GATA3,CGGBP1,1
HAND2,AFF1,0
TRIM28,STX18,1
KDM5B,CTBP2,1
AFF1,HNF4A,0
USF2,EOMES,0
ZNF207,AHCY,0
DMAP1,CDC123,0
ASXL1,MYC,0
PRDM1,SRSF2,0
SOX17,SP1,0
ATF3,HIST2H4B,0
KDM3A,HAND1,0
SOX9,PARL,0
BANP,EFCAB7,0
HMGB1,SNRPB2,0
CDK12,AMOTL2,0
MAFK,PCID2,1
PDX1,KIAA0895,0
ADNP,ZER1,0
RFX5,WDPCP,0
KDM3A,MAFK,0
FOXP1,LONP1,1
BACH1,ALG10B,0
JMJD1C,MFSD8,0
NR2F2,POLR2J3,0
CUL4A,UBFD1,0
CHD7,PSMA1,1
POU5F1,PET117,1
AFF1,RNF219,0
SALL4,WRAP53,0
PALB2,HSPE1,0
RYBP,AR,0
ASXL1,TBPL1,0
LEF1,RPS6,0
PCGF1,MYC,0
SP4,G3BP1,1
ZNF589,WDPCP,1
NR1H3,MTRNR2L2,0
RBBP5,UBAP2,1
NR5A2,NRF1,0
TP53,HIST2H4B,0
HDAC6,TUFM,0
HNF1B,RXRA,0
DDX20,DENR,0
DDX5,WDR31,0
YAP1,SAP30,0
ZNF76,RXRA,0
RBM39,NMNAT1,0
FOXH1,ARL4A,0
HMGB1,RC3H2,0
ZNF76,S100A13,0
NUP153,HMGXB3,0
JUN,WRNIP1,1
SNAI2,RPS3A,0
GATA6,HNRNPD,1
NFYC,PDE4DIP,0
PDX1,CTBP2,0
THAP11,GFM2,1
SAP30,RWDD1,1
HAND2,KDM1A,1
DMAP1,DCAF11,1
SMAD3,SAR1B,1
BRD2,HNF1B,0
CREB1,TUT1,1
FOXA1,CLTC,1
KDM5A,NOL11,1
SIX5,DNAJB9,1
LEF1,WDHD1,0
EPC1,VPS33A,0
GFI1B,FOXJ3,0
ASXL1,FASTKD5,0
TAL1,AP3B1,1
PAX6,TMEM41A,0
RBM39,PSMA1,0
UBTF,CREB1,1
TP63,TAL1,0
DDX5,CDC73,0
JMJD1C,NOL7,1
ASXL1,GFM1,0
NR2F2,SLC25A36,1
FOXA1,TCF12,1
BRCA1,AR,1
CTBP2,LONP1,0
LEF1,NUP98,0
GATA3,SEC13,1
NANOG,COMMD1,1
RBM39,SLC24A1,0
AR,SLC25A4,1
HNF1B,KDM4A,0
STAT3,SRSF2,1
RFX5,BRD1,0
SMAD1,C12orf73,0
POU5F1,SH2B1,1
TAF2,ZNF331,0
EGR1,STAT1,1
MAX,PCNA,1
EOMES,FOXA1,0
JMJD1C,DNAJB12,0
TAF1,GTF2H3,1
TET2,PAX6,0
TFAP2C,PLS1,1
EZH2,PPIP5K2,1
KAT7,CATSPERD,1
NR1H3,CCNL1,1
POU5F1,RAD1,1
DDX20,HNRNPH1,0
ZNF331,SSBP1,1
YAP1,RABGAP1L,0
LEF1,EIF2B3,0
GATA3,METTL1,0
ZNF3,EPC1,0
WRNIP1,POLR2J3,0
TAF2,DIAPH1,0
ATF3,PARK7,1
BCL11A,PHTF2,0
LEF1,PCID2,1
RNF2,PEX3,1
RYBP,MTRNR2L10,0
TAF2,ADAT2,1
ATF3,SREK1,1
NUP98,POU5F1,0
CHD7,ALG3,0
TCF4,ADK,1
JMJD1C,RUVBL1,0
CHD2,RPL26,1
ADNP,GTF2H3,0
STAT3,POLG,1
LEF1,TRMT61B,0
RUVBL1,POLDIP3,0
SALL4,TRIAP1,0
DDX5,HSPH1,0
TCF4,ZFP42,0
ZBTB40,KBTBD6,0
CTBP2,POR,0
TBL1X,PSMF1,0
KAT5,GOT2,0
NR5A2,PHTF2,0
TFAP2A,SMC3,1
USF2,BRD3,1
TFAP2A,DPP9,1
SMAD1,LONP1,1
GATA4,NUP54,1
SOX17,REST,0
ZNF76,PTPN4,0
BCL11A,SRP19,0
FOSL1,CTDP1,0
TFAP2A,STRA6,1
NFYC,FAM49B,0
PAX6,HEXB,0
PAX7,ZNF331,1
PRDM1,TP53,1
BRD1,CACYBP,0
PRDM1,PEX3,0
YAP1,CCNL1,0
SAP30,CTCF,1
DCP1A,RANGAP1,1
RBM39,RPS3A,0
MDM2,STEAP2,0
ZNF3,CCDC107,1
KDM2B,EIF2B4,1
SOX17,JUN,0
HEY1,NIPBL,1
NR1H3,FOS,0
DMAP1,FOS,0
CUL4A,VPS33A,0
USF2,SSBP2,1
PDX1,PDE4DIP,0
TAL1,HEXB,1
ZBTB40,YTHDF2,0
SNAI2,EMG1,0
EGR1,C4orf46,1
USF1,E2F6,1
TAF7,PSMD6,1
RBBP5,HAGH,1
PDX1,STAT1,1
SNAI2,HDAC6,0
HMGB1,PHB2,0
NR2F1,DCP1A,1
DDX5,SEC14L1,0
DMAP1,CENPL,1
TET1,PAAF1,0
KDM4A,RNF43,0
SMAD4,TET1,1
CTCF,AP4B1,1
WRNIP1,DNAJC11,0
YAP1,PRUNE2,0
TET1,SP2,0
CHD2,FOXA2,1
FOXA1,TBC1D19,1
BRD2,RNF43,1
LEF1,DTWD1,1
HAND2,RAD1,0
ZNF274,LUC7L2,0
ZNF207,CPPED1,0
DNMT3B,CNPY2,0
ATF2,CHD2,1
ZFP42,C10orf88,0
PAX7,COX16,1
NFYC,PDRG1,0
TCF12,ATF2,1
FOXA1,TEAD4,1
RBPJ,C1QTNF6,1
HNF1B,ZBTB45,0
NRF1,ACP2,1
PDX1,ATAD2,0
GFI1B,ZER1,0
CUL4A,RNF219,0
KAT7,BOLA2B,0
KDM3A,RAB6A,0
CUL4A,PSMF1,0
TBP,KDM1A,1
HNRNPH1,OGDH,0
YAP1,UBE2B,0
PALB2,KRR1,0
ZNF3,HNRNPH1,1
TAF2,NUDT15,0
RFX5,INTS12,1
FOXM1,MCOLN1,1
SUZ12,RANBP1,1
NANOG,EZH2,1
DCP1A,NUDT15,0
SNAI2,TNPO1,1
TAF2,HNRNPD,0
NR1H3,C12orf73,0
ASXL1,CHD9,0
TP53,TIGD1,1
NR1H3,MIA3,1
RBPJ,RPL37,1
NFYC,JUN,0
RBM39,NDUFS3,1
CDC73,TMEM101,0
NR2F2,MED23,1
DDX5,WWC2,0
KDM1A,DCAF11,1
TAF7,HAND2,0
NANOG,EGR1,1
SP2,ADK,1
STAT1,MRPL39,1
TFAP2C,PHF8,1
CTBP2,MFSD8,0
BRD1,DIAPH1,0
PAX6,CCNT1,0
TBL1X,UCHL1,0
NUP153,SMAD1,0
KAT5,TBP,0
UBTF,SNAPC5,1
NUP98,TBP,0
REST,SLC25A26,1
HDAC6,SMAD4,0
SP1,DDX20,1
RBM39,SLC33A1,0
FOXH1,TBP,0
BRD4,MRPL21,1
PCGF1,NDUFS3,1
CREB1,PLK3,1
LEF1,SEC13,1
BRD2,MRPS17,1
CTBP2,ANAPC13,0
TAF2,BRCA1,1
ZNF143,EYA1,1
KDM5A,WWC2,0
PALB2,C12orf73,0
JUN,DHRS13,1
RXRA,AP3S2,1
EOMES,FAM98B,0
TBL1X,ZNF274,0
BCL11A,SLX1B,0
DDX20,NECAP2,1
KAT5,RPS3A,0
LEF1,RPL5,0
TP63,EOMES,1
DNMT3B,MXI1,0
DDX20,AP3B1,0
BCL11A,FEM1A,0
KAT7,HIST2H4B,0
PALB2,TACC2,0
TBL1X,GNAL,0
NFYC,ABCA3,1
MAX,RPS6,1
SAP30,POLR3B,1
MAFK,HAND2,0
BRCA1,SIN3A,1
HDAC2,IFRD1,1
CUL4A,TRDMT1,0
BRCA1,DNAJC11,1
HNF1B,BOLA2,0
YY1,FAM98B,1
FOXM1,DCLRE1B,1
EOMES,SMC3,1
JMJD1C,MCOLN1,1
JMJD1C,HMGXB3,0
INTS12,HNRNPD,0
BACH1,FOXM1,0
TBL1X,SMAD3,0
ZNF3,RIF1,0
STAT3,DNMT3B,0
RBPJ,ZNF274,1
EZH2,GTF2F1,1
MXI1,AFF1,1
KAT7,RBM28,1
FOXA1,ZNF165,1
HNRNPH1,TRIM28,0
GTF2F1,GTF2F1,0
TAF7,USP15,1
DCP1A,SEC22C,1
CTNNB1,DCAF10,0
RNF2,RANBP2,1
SIN3A,DPP9,1
SALL4,HIST2H4A,0
NUP98,USP30,0
NR2F2,LRRC37A3,1
PDX1,RXRA,1
ZNF3,SSBP1,0
CDC73,AR,0
TEAD4,YAP1,1
EPC1,MRPL24,0
TCF4,SMG7,0
NR1H3,TIMM22,0
POU5F1,JUND,1
FOXM1,NDUFS7,1
CTNNB1,BRCA1,0
HNF1B,TET1,0
GATA3,PCNA,1
ZNF331,MRPS15,0
NR2F1,SUZ12,0
FOXM1,SP4,1
DMAP1,IFRD2,0
HMGB2,ZNF143,0
ATF3,USP30,1
BCL11A,ADNP,1
STAT3,DCAF10,0
UBTF,CDK12,0
GATA6,POLR3B,1
TBL1X,WDPCP,0
PRDM1,NOLC1,0
MLLT3,CEBPB,0
PAX6,NUP153,0
BRD1,TRIM28,0
RXRA,KDM5A,1
NUP153,NMNAT1,0
ZBTB40,SEC22C,0
CHD7,SP2,0
NR2F2,FBXO31,1
PCGF1,FOXP1,0
DDX5,SIN3A,0
ZFP91,UBOX5,0
TBL1X,SSBP1,0
NUP98,RBPJ,1
ASXL1,AFF1,0
REST,EMG1,1
BRD4,CCDC90B,1
TBL1X,IGHMBP2,1
SIN3A,MAN2C1,1
GTF2F1,MXI1,1
SMAD2,NUDT15,1
JMJD1C,ATF3,0
SP2,BCOR,1
TP53,ACIN1,1
HSF1,FAM98B,1
MAFK,NOTCH2,0
KLF4,LEF1,1
AFF1,KBTBD4,1
FOSL1,DDX18,0
DMAP1,SP2,0
GABPA,COX18,1
ZNF207,BRD1,0
NFYC,SP4,1
HNF1B,AP3S2,1
KDM3A,SCML1,0
NUP98,SMAD1,0
PRDM1,SMC3,0
CTCF,NDUFS7,1
NR2F2,TRIP4,1
ZFP42,SEC31A,1
ZNF331,CCDC124,0
PALB2,NIPBL,0
GATA2,FASTKD5,1
HAND2,TBC1D22A,0
RFX5,NUF2,1
TP63,TMEM41A,1
SMAD1,SLC25A26,0
RBPJ,ADAT2,1
KAT7,BRD3,0
NR2F1,HNRNPD,1
SMAD2,MCOLN1,1
HAND2,SESN1,1
SIX5,PPIL4,1
ZBTB40,RANBP1,1
GFI1B,E2F6,1
SOX2,GARS,0
GATA4,SOX2,1
SALL4,HIST2H4B,0
SP4,AHCY,1
