Name.TF,Name.Target,label
Ubtf,Pabpc1,1
Ubtf,Fmnl1,1
Med1,Habp2,1
Ep300,Nog,1
Atrx,Ehmt2,1
Gtf3c1,Dusp3,1
Rad21,Cnnm2,1
Bcl6,Tyro3,1
Zeb1,St6galnac5,1
Meis1,Phlda3,1
Tbp,Elovl2,1
Btaf1,Ovol2,1
Rbpj,Bptf,1
Ar,Gdpd5,1
Stat5a,Stk24,1
Klf5,Rnf157,1
Kdm5a,Prickle2,1
Gata3,Sema3b,1
Trim28,Tcf4,1
Stat4,Eif2s2,1
Foxc1,Snai1,1
Pbx1,Pik3ip1,1
Twist2,Slco5a1,1
Rbpj,Tmprss5,1
Maff,Rcan1,1
Nanog,Ptgs2,1
Pax5,Dido1,1
Prdm1,Bbx,1
Ehf,Usp28,1
Rxra,Zbtb8a,1
Nr6a1,Gli2,1
Bhlhe41,Dyrk2,1
Sox2,Gjb1,1
E2f3,Mmgt2,1
Pgr,Cobl,1
Nfe2l2,Naa25,1
Nrf1,Tgfbrap1,1
Twist2,Krcc1,1
Rela,Bbx,1
Snai1,Dusp4,1
Kdm4c,Pafah1b1,1
Snai1,Fgf11,1
Smc3,Phlda3,1
Stat6,Gnas,1
Wt1,Cd63,1
Gata2,Arl4a,1
Pparg,Ubr3,1
Nfe2l2,Nos1ap,1
Nrf1,Reps2,1
Zic3,Klf7,1
Lmo2,Socs2,1
Junb,Rab34,1
Erf,Cpsf4l,1
Hdac2,Fndc1,1
Utf1,Sfrp1,1
Meis1,Pkp4,1
Sox2,Akt3,1
Hoxa9,Slc44a1,1
Etv4,Tgfbrap1,1
Klf5,Cldn15,1
Rela,Sez6,1
Rara,Chsy1,1
Zfp57,Hoxb7,1
Lmnb1,Cyld,1
Sox2,Inca1,1
Irf8,Rasgrf2,1
Nrf1,Ism1,1
Atf2,Dab2ip,1
Tbx5,Tmod1,1
Sox2,Prickle2,1
Srf,D930048N14Rik,1
Tead4,Klf2,1
Trim28,Rgs8,1
Elf5,Dmkn,1
Isx,Speg,1
Onecut2,Srsf10,1
Zfx,Chtf8,1
Nr5a2,Macrod2,1
Irf4,Tbx18,1
Prdm5,Atf3,1
Myc,F3,1
Xbp1,Creb3,1
Stat3,Idh3g,1
Rad21,Six4,1
Rnf2,Ap1s1,1
Stat1,Fut9,1
Med12,Foxp1,1
Irf5,Brd2,1
Rara,Ppargc1b,1
Setdb1,Sorcs2,1
Eed,Foxd1,1
Klf4,Tmem132d,1
Rxra,Chpf,1
Rela,Cacna1c,1
Hnf4a,Prkg1,1
Sall1,Lrp2,1
Mllt3,Arid1a,1
Rora,Trip4,1
Ezh2,Ptprk,1
Irf4,Ildr2,1
Irf3,Plekha2,1
Rbpj,Cacna1c,1
Onecut2,Kcnmb4,1
Myc,Nkx2-1,1
Irf3,Faf2,1
Zfpm1,Mov10,1
Elf1,Trim2,1
Klf5,Sort1,1
Atf3,Ccdc148,1
Bmi1,Hoxb6,1
Zbtb17,Prdm11,1
Bcl6,Nr4a2,1
Tet1,Kat2b,1
Nfe2l2,Tnks,1
Erg,Odf2,1
Zeb1,S100pbp,1
Kdm5a,Dlg1,1
Dppa2,Bcl2l1,1
Hnf1a,Hoxa4,1
Stat1,Csk,1
Elf5,Bcl11a,1
Zeb1,Pth1r,1
Smc1a,Frmd4a,1
Smad2,Cdc42bpb,1
Plagl1,Klhl15,1
Lin28a,Chpf,1
Nfil3,Tgfbr2,1
Nrf1,Kat2b,1
Nrf1,Traf3,1
Elf4,Pnkd,1
Smarca4,Ebf4,1
Med1,Krcc1,1
Ezh2,Reep3,1
Creb1,Egr2,1
Smc3,Ppargc1b,1
Stat1,Dtd1,1
Rad21,Negr1,1
Tbx5,Csrp1,1
Kdm4c,Zmynd8,1
Smad3,Usp15,1
Ubtf,Ptms,1
Mycn,Mapt,1
Nfil3,Fbxo36,1
Gata2,Ltbp1,1
Atf7,Rin1,1
Mycn,Bend3,1
Rora,Ptms,1
Irf4,Sik3,1
Nr6a1,Cxcl12,1
Klf5,Celf2,1
Tead4,Fhl1,1
Satb1,Ctnna3,1
Dpy30,Ppp1r14b,1
Dnmt3b,Rapgef3,1
Elf4,Usp28,1
Sox2,Tead2,1
Onecut2,Tbx18,1
Smc1a,Stard10,1
Tbx3,Trim56,1
Usf2,Smad2,1
Vdr,Slc4a3,1
Zfpm1,Ikzf2,1
Rbpj,Col5a1,1
Ascl1,Frmd4a,1
Tbx5,Lctl,1
Ctcf,Col14a1,1
Hnf1a,Npy,1
Tcf3,Hnrnpa2b1,1
Rad21,Gprc5a,1
Esrrb,Scel,1
Tead1,Ptch1,1
Cebpd,Smad2,1
Atf3,Cacnb2,1
Tcf12,Trpc4ap,1
Esrrb,Eif2s2,1
Lef1,Pabpn1,1
Zic2,Trim36,1
Junb,Etv1,1
Sim2,Prpf3,1
Tcf3,Ubox5,1
Foxp3,Lcorl,1
Zbtb17,Frat1,1
E2f1,Mras,1
Hdac2,Lrrc8c,1
Foxp3,Fmnl1,1
Tet1,Epas1,1
Nipbl,Meis1,1
Pou3f1,Etv1,1
Taf12,Nab1,1
Fli1,Slc25a12,1
Smarca4,Aebp2,1
Cebpb,Peg10,1
Nfe2l2,Chpf,1
Atf2,Vegfa,1
Erg,Sox8,1
Tbx5,Dyrk1a,1
Myc,Gm14137,1
Ncor1,Ildr2,1
Runx2,Speg,1
Nr6a1,Rab1b,1
Stat4,Prkce,1
Sall1,Aebp2,1
Mitf,Zbtb11,1
Rxra,Pde4b,1
Runx1,Morc2a,1
Ar,Ppm1h,1
Irf4,Fndc3b,1
Srf,Emx2,1
Myb,Stmn1,1
Mycn,Dram1,1
Tcf3,Sox11,1
Osr1,Msi2,1
Rarb,Arl8a,1
Creb1,Eif5a,1
Ebf1,Trpc4,1
Ebf2,Stag3,1
Utf1,Ptprk,1
Mef2c,Prelp,1
Pparg,Gigyf2,1
Nr1d1,Ildr2,1
Smc1a,Ovol1,1
Rara,Ubtd2,1
Tbx5,Mafg,1
Creb1,Ilf3,1
Suz12,Chst8,1
Cebpa,Pitpnc1,1
Wt1,Itpr3,1
Rest,Rras,1
Mef2c,Zic4,1
Tbl1x,Dyrk2,1
E2f1,Hoxa4,1
Rest,Elmod1,1
Nfatc1,Ccdc80,1
Stat3,Nfe2l1,1
Pitx1,Gprc5a,1
Cbfb,Atf3,1
Hand2,Phlda3,1
Zbtb17,Scn1b,1
Smarca4,Myb,1
Atrx,Rcan2,1
Zic2,Epha7,1
Nrf1,Eno3,1
Tbx21,Uck2,1
Junb,Tgfbr1,1
Tgif1,Nab1,1
Six4,Nuak1,1
Sin3b,Nipbl,1
Arid1a,Pcolce,1
Foxp1,Tcta,1
Gata2,Itpka,1
Maf,Phf21a,1
Mef2c,Batf2,1
Zfp57,Klf13,1
Nr4a1,Rab22a,1
Trim28,Rnf11,1
Isx,Loxl4,1
Foxp1,Zbtb12,1
Pou5f1,Cdkn1c,1
Chd4,Zbtb10,1
Tbp,Amfr,1
Prdm1,Inpp5a,1
Chd4,Bach1,1
Stat6,Runx2,1
Ebf2,Rasgrf2,1
Nanog,Cited2,1
Creb1,Cldn23,1
Klf4,Agpat4,1
Smc1a,Mtf2,1
Rfx3,Rras,1
Vdr,Nedd9,1
Onecut2,St8sia5,1
Pax6,Fbxw7,1
Med1,Parp14,1
Ezh2,Pappa,1
Smc1a,Rdh10,1
Med12,Uqcrh,1
Runx2,Itpr3,1
Dnmt3b,Dlg3,1
Tbx5,Nr4a1,1
Zic2,Tmod1,1
Tet1,Isl1,1
Smad2,Hoxb5,1
Arnt2,Mmd,1
Nkx2-1,Stmn1,1
Med1,Ehf,1
Arntl,Pde2a,1
Atrx,Tmod1,1
Suz12,Pcolce,1
Utf1,Nefl,1
Mycn,Pias3,1
Cebpd,Tcf7l2,1
Rfx3,Tmem151b,1
Irf4,Cd248,1
Tead4,Gabre,1
Cbx8,Akap1,1
Arnt2,Sox8,1
Dmrt1,Anxa9,1
Tbp,Ddx17,1
Elf4,Dab2ip,1
Hnf1a,Ezh2,1
Klf5,Slc44a3,1
Runx2,Rnf26,1
Rad21,Pde4b,1
E2f1,Rhobtb1,1
Hand2,Pkdcc,1
Sox4,Kcnmb4,1
Arid3a,Kat2b,1
Stat3,Fzd6,1
Smarca4,Lef1,1
Nr1d1,Ep300,1
Med1,Acvr1,1
Otx2,Agap1,1
Smc1a,Sgcz,1
Ascl1,Lhx9,1
Bach2,Mbnl1,1
Ebf2,Heph,1
Rela,Slc44a1,1
Meis1,Mbtd1,1
Pax5,Trio,1
Ascl2,Ranbp17,1
Arid1a,Nr4a2,1
Gata2,Spsb4,1
Sox9,Krtcap2,1
Kdm3a,Ube2b,1
Ctcf,Zbtb8a,1
Shox2,Rnf130,1
Trim28,Mapre2,1
Smarca4,Rab34,1
Foxp1,Eif2a,1
Sall4,Chst11,1
Atf3,Lcorl,1
Ncor1,Spsb4,1
Atf2,Fmnl2,1
Kdm3a,Cdk17,1
Pparg,Csrp1,1
Otx2,Ism1,1
Mycn,Shb,1
Nipbl,Trib2,1
Nr1d1,Pdzrn4,1
Esrrb,Bptf,1
Setdb1,Ust,1
Foxp3,Acsf2,1
Zfx,Chmp4b,1
Irf4,Anp32a,1
Runx2,Bhlhe40,1
Mycn,Prkag1,1
Irf8,Purb,1
Nrf1,Abhd2,1
Stat3,Hoxa3,1
Arnt2,Ptch2,1
Cbx8,Tlx2,1
Smc1a,Lemd1,1
Jun,Tspan14,1
Usf1,Hdlbp,1
Cebpa,Rab34,1
Maff,Egr2,1
Tcf12,Dusp4,1
Foxg1,Meis1,1
Smad2,Cnpy1,1
Satb1,Sox12,1
Six4,Inca1,1
Nanog,Cbln1,1
Zfp57,Tcf15,1
Hdac2,Trip4,1
Gata2,Zyx,1
Isx,Dkk1,1
Shox2,Pum2,1
Nipbl,Chd2,1
Vdr,Dclk1,1
Sox9,Cdyl2,1
Cbfb,Lgr4,1
Rora,Cntrob,1
Tbx5,Nrg1,1
Tbl1x,Rapgef3,1
Klf5,Bcl11a,1
Pou3f2,Celf3,1
Gata3,Gpbp1,1
Runx1,Spata6,1
Smad4,Tinagl1,1
Nipbl,Gprc5c,1
Foxp3,Rab12,1
Nrf1,Cdh10,1
Prdm14,Dlgap1,1
Zic3,Arfgef1,1
Srf,Sox4,1
Nrf1,E2f1,1
Irf8,Gnb2,1
Pgr,Gabbr1,1
Tbl1x,Dlx2,1
Stat6,Hmga2,1
Pgr,Ppm1h,1
Arid3a,Cldn23,1
Gata2,Ascc2,1
Klf5,Auts2,1
Esrrb,Slc20a2,1
Lhx2,Phf21a,1
Sox9,Bap1,1
Med12,Sh3tc2,1
Nfyc,Got1,1
Cebpa,Il11,1
Atrx,Srr,1
Rxra,Ctnna1,1
Max,Cpeb2,1
Ets1,Egr1,1
Zeb1,Hmgb1,1
Ep300,Bmi1,1
Pou3f2,Vav3,1
Atf7,Twf2,1
Usf2,Hlf,1
Tbp,Aplp1,1
Mxi1,Eif4g1,1
Atrx,Uqcrh,1
Etv5,Gnas,1
Nr1d1,Mdfi,1
Dppa2,Clcn3,1
Plagl1,Zfp277,1
Sim2,Anp32a,1
Rnf2,Gata3,1
Fosl2,Rtn4,1
Rcor1,Plxnc1,1
Otx2,Csnk2a2,1
Fos,Ctnna1,1
Rxra,Smad6,1
Smad3,Dsp,1
Gata2,Aatf,1
Trim28,Mtdh,1
Trim28,Ubl7,1
Nrf1,Appl1,1
Hnf1a,Nr0b1,1
Utf1,Matn2,1
Jun,Svep1,1
Fosb,Marcksl1,1
Tbx21,Capzb,1
Jun,Rras,1
Tead4,Rab12,1
Hand2,Tpm4,1
Ncoa2,Atf5,1
Fosb,Csnk1g2,1
Stat3,Phkg1,1
Twist2,Zfhx4,1
Zeb1,Srsf12,1
Kdm4c,Nr5a2,1
Etv5,Anks1b,1
Tbx3,Osm,1
Atf2,Nfix,1
Atf2,Vgll3,1
Nr6a1,Rbpj,1
Snai1,Mapre1,1
Isx,Sae1,1
Clock,Loxl4,1
Tbp,Id3,1
Esrrb,Gfod1,1
Clock,Cntrob,1
Dmap1,Gnl3,1
Zfx,Srsf6,1
Irf4,Syne1,1
Tead4,Arl6ip5,1
Rbpj,Sema3b,1
Smad2,Ubr5,1
Irf3,Galnt3,1
Rad21,Tshz3,1
Rad21,Lgr4,1
Srf,Prpf3,1
Tbx5,Vash2,1
Nrf1,Gpc3,1
Six4,Phip,1
Fos,Brd4,1
Jun,Nr4a1,1
Ebf2,Itpr1,1
Foxo3,Rab22a,1
Kdm4c,Chst11,1
Tcf3,Cnn2,1
Creb1,Aebp2,1
Smc1a,Basp1,1
Egr2,Naa25,1
Tcf3,Pth1r,1
Nr4a1,Bsn,1
Rnf2,Ankrd52,1
Cebpb,Rara,1
Lmo2,Cdyl,1
Hoxa13,Pdzd2,1
Gata3,Arid1a,1
Isx,Slc20a2,1
Stat1,Nutf2,1
Klf4,Kcnt2,1
Smarca4,Elovl5,1
Bach2,Lif,1
Sox2,Arpc1b,1
Smad2,Gpm6b,1
Tbp,Plekha4,1
Myt1l,Phldb1,1
Mafb,Nt5c2,1
Nr6a1,Ccnd3,1
Med12,Chac1,1
Sox2,Csnk2a2,1
Mitf,Hormad2,1
Nfe2l2,Kdm2b,1
Pou5f1,Rorc,1
Zeb1,Cdk2ap1,1
Creb1,Ing3,1
Ezh2,Eomes,1
Kdm4c,Tbx15,1
Sox9,Sema3c,1
Tead4,Bap1,1
Tbp,Pou3f3,1
Otx2,Twf2,1
Elf1,Rras,1
Hand2,Cul1,1
Hif1a,Setd1a,1
Bhlhe40,Aph1a,1
Ezh2,Prox1,1
Irf1,Col14a1,1
Esr1,Myh10,1
Runx2,Hmgn2,1
Ebf2,Smad4,1
Rcor2,Gramd1a,1
Pou5f1,Fbxw7,1
Ehf,Lrp2,1
Dpy30,Notch4,1
Pgr,Foxred1,1
Sox9,Stard10,1
Fli1,Sdc3,1
Dppa2,Rhobtb1,1
Lhx2,Fgf9,1
Hoxa13,Nebl,1
Stat1,Camk2n1,1
Hoxa13,Spry4,1
Med1,Angpt1,1
Mafg,Vav3,1
Jun,Krcc1,1
Ebf1,Trpc4ap,1
Tcf3,Ildr2,1
Rara,Fam78b,1
Smarca4,Nfil3,1
Rxra,Esrp1,1
Esrrb,Tead2,1
Ncor1,Frmd4b,1
Myb,Prpf19,1
Klf5,Cacna2d3,1
Jund,Nr2f1,1
Myc,Pabpc1,1
Rad21,Cpne9,1
Shox2,Dusp6,1
Dlx5,Cdc42ep1,1
Tcf12,Mall,1
Runx2,Nav1,1
Cbfb,Fst,1
Tead4,Krt17,1
Atf7,Trip12,1
Hdac2,Arid2,1
Otx2,Dyrk2,1
Stat3,Ankrd52,1
Sox9,Sorcs1,1
Stat1,Pgbd5,1
Osr1,Mtdh,1
Rela,Cabp1,1
Cbfb,Nr4a2,1
Mtf2,Cldn7,1
Ncor1,Xpo7,1
Med1,Ptpru,1
Nfil3,Hnrnpa2b1,1
Tbx21,Adora1,1
Stat1,Krt84,1
Esrrb,Cpsf4l,1
Nanog,Pdzk1,1
Tcf3,Sfrp2,1
Suz12,Elavl3,1
Onecut2,Ptp4a2,1
Pou5f1,Gsc,1
Foxp3,Cdv3,1
Jund,Kit,1
Ezh2,Adcy1,1
Rela,Tgfbrap1,1
Lmnb1,Stat3,1
Sox9,Atxn7l1,1
Smarca4,Slc7a3,1
Creb1,Srsf6,1
Klf4,Lrp5,1
Pgr,Camta1,1
Ar,Zbtb25,1
Nr4a1,Fgf18,1
Sall4,Nsmaf,1
Myc,Atp2b2,1
Smc1a,Adrbk2,1
Mef2c,Ptch2,1
Jun,Raly,1
Hnf4a,Brd1,1
Chd4,Epha2,1
Nipbl,Btbd11,1
Tet1,Sh2d4a,1
Gata3,Snd1,1
Hoxa9,Dll1,1
Isx,Rabgap1,1
Rara,Celsr1,1
Jun,Atf3,1
Med1,Nme2,1
Tead4,Mzt1,1
Nfil3,Pik3r1,1
Hes1,Brd3,1
Hand2,Gprc5c,1
Kdm4c,Rara,1
Stat6,Hoxb7,1
Stat1,Ccnd3,1
Foxp3,Polr3e,1
Esrrb,Alpl,1
Otx2,Sez6,1
Chd4,Ivns1abp,1
Onecut2,Srr,1
Aire,Mafg,1
Pax6,Arid1a,1
Ctcf,Flrt1,1
Atrx,Auts2,1
Med1,Gdpd5,1
Tbx21,Actn3,1
Ar,Bcl6,1
Isx,Foxo4,1
Pou5f1,Tle4,1
Ctcf,Irx2,1
Ets1,Socs2,1
Rnf2,Med12l,1
Arnt2,Tmpo,1
Elf5,Ankrd28,1
Junb,Prkar1b,1
Runx2,Dgkh,1
Stat5a,Msn,1
Runx2,Cdh2,1
Nr6a1,Zc3h12a,1
Smc3,Trib1,1
Nr1d1,Il1rn,1
Ncor1,Pias3,1
Stat5a,Gata2,1
Esr1,Rab11fip5,1
Usf1,Tsc22d1,1
Nr1d1,Igfbp4,1
Pou5f1,Samd5,1
Hdac2,Wnt4,1
Nfe2l2,Ddx17,1
Nr4a1,Bach1,1
Trim28,Rimklb,1
Hnf4a,Prickle1,1
Vdr,Ctnnb1,1
Tead1,Stxbp5l,1
Lmo2,Ets1,1
Suz12,Gli1,1
Stat6,Fgfr1,1
Bcl6,Meis2,1
Rad21,Hmgb1,1
Egr1,Tgfbrap1,1
Mtf2,Kcnb1,1
Junb,Fut8,1
Dlx5,6430550D23Rik,1
Wt1,Rcc2,1
Ncor1,Kcnt2,1
Cebpa,L3mbtl3,1
Hoxb5,Ssbp3,1
Atf4,Ptpru,1
Med1,Hoxb4,1
Kdm5a,Sorcs2,1
Kdm4c,Pex1,1
Chd4,Aldh7a1,1
Rnf2,Igdcc3,1
Nr4a1,Dusp10,1
Hoxa9,Zyx,1
Arntl,Cbx8,1
Sall4,Mark1,1
Pax5,Ak4,1
Creb1,Ptp4a2,1
Ctcf,Vash2,1
Tcf7l2,Col5a2,1
Runx2,Camk1d,1
Irf8,Mecom,1
Rest,Acsl4,1
Pparg,Trim2,1
Zeb1,Onecut2,1
Pax6,Dido1,1
Hnf1a,Nasp,1
Etv4,Plec,1
Sall4,Chd4,1
Lhx2,Tcf4,1
Med12,Kpna2,1
Ebf1,Foxp1,1
Irf8,Nrxn3,1
Osr1,Fbxo11,1
Vdr,Shf,1
Runx2,Igf2bp3,1
Tcf12,Vash2,1
Ets1,Ramp2,1
Cebpb,Plbd1,1
Stat5a,Prdm11,1
Cebpa,Sertad2,1
Mafb,Pde8a,1
Chd4,Vapb,1
Klf5,Gpr85,1
Pou3f1,Sulf1,1
Rara,Pfkfb3,1
Bach2,Galnt3,1
Stat6,Rufy3,1
Twist2,Dixdc1,1
Arid3a,Sh3tc2,1
Elf1,Grb10,1
Chd4,Sgk1,1
Sall4,Arhgap29,1
Rxra,Xrcc6,1
Irf1,Lmo4,1
Irf4,Ltbp1,1
Nr1d1,Clptm1,1
Ncor1,Adamts14,1
Snai1,Meis2,1
Grhl2,Rapgef3,1
Batf,Klf2,1
Smc1a,Pde4a,1
Mef2c,Myl4,1
Rbpj,Rab12,1
Meis1,Slc30a1,1
Foxp3,Mzt1,1
Srf,Klf3,1
Tcf7l2,Spsb4,1
Bhlhe41,Dixdc1,1
Mxi1,Sppl3,1
Nr4a1,Kif21b,1
Bhlhe40,Capn2,1
Pitx1,Spry4,1
Tbp,Rarb,1
Otx2,Hormad2,1
Fosl2,Xpnpep1,1
Irf8,Foxk1,1
Zeb1,Pfn2,1
Pknox1,Elovl6,1
Dlx3,Trib1,1
Nr1d1,Ergic1,1
Ar,Tab2,1
Fli1,Dnajc6,1
Sox9,Purb,1
Klf3,Igf2bp1,1
Zbtb17,Has2,1
Max,Timp3,1
Bhlhe40,Aebp2,1
Ncor1,Gem,1
Ubtf,Cpeb3,1
Srf,Gpc1,1
Ezh2,Pabpc1,1
Pou5f1,Xkr5,1
Nr4a1,Cldn4,1
Zic3,Usp42,1
Fos,Gna13,1
Erg,Slc1a2,1
Cbfb,Fam78a,1
Prdm1,Kit,1
Tead4,Fmnl1,1
Cbfb,Srsf6,1
Aff3,Uqcrh,1
Etv5,Trim66,1
Onecut2,Smurf2,1
Otx2,Gnao1,1
Gata2,Stk24,1
Batf,Anp32b,1
Nipbl,Klhl15,1
Stat5a,Tcf7l2,1
Osr1,Adamts1,1
Eed,Bnc1,1
Jun,Timm50,1
Vdr,Ltbp4,1
Cebpa,Rbm39,1
Utf1,Wnt7a,1
Smad4,Hoxc13,1
Rara,Dbn1,1
Fosl2,Pfkfb3,1
Ebf2,Syt6,1
Dpy30,Bhlhe41,1
Twist2,Fgfr1,1
Irf4,S1pr1,1
Tead1,Crim1,1
Arnt2,Rbbp7,1
Tet1,Esrp1,1
Rbpj,Larp4b,1
Smarca4,Fbxo30,1
E2f1,Atxn1l,1
Nr4a1,Col1a1,1
Jun,Creb3,1
Rarb,Prrt3,1
Atf4,Irf1,1
Arid3a,Ubr3,1
Tcf12,Lpgat1,1
Prdm14,Cdc14a,1
Mycn,Sae1,1
Erf,S100pbp,1
Hnf1a,Txnip,1
Cebpd,Socs2,1
Pparg,Pdzrn3,1
Elf1,Chst15,1
Maf,Rorc,1
Srf,Epha1,1
Rnf2,Dlx5,1
Arid3a,Meis1,1
Shox2,Igf2bp3,1
Klf4,Kcnb1,1
Insm1,Xpnpep1,1
Tcf3,Tnfrsf11a,1
Satb1,Pmepa1,1
Nkx2-1,Ccne2,1
Zeb1,Pax3,1
Nr4a1,Chac1,1
Rfx3,Hnrnpa3,1
Smad1,Efnb3,1
Nr6a1,Glipr2,1
Ebf2,Colec12,1
Dmrt1,Cited1,1
Ctcf,Hdac9,1
Trim28,Polr3e,1
Twist2,Trp53i11,1
Hoxb5,Mdfi,1
Foxo3,Tcta,1
Nfe2l2,Nefm,1
Lmo2,Ppp3ca,1
Usf1,Klf9,1
Tead4,Ctnna3,1
Smad3,Itga10,1
Stat3,Il4,1
Ncor1,Aldh1a3,1
Mef2c,Lasp1,1
Otx2,Ebf4,1
Cebpb,Nhs,1
Mtf2,Slco5a1,1
Lef1,Klf4,1
Med12,Fam13a,1
Tbx21,Chtf8,1
Six2,Pou3f1,1
Nfe2l1,Efemp2,1
Esr1,Cdv3,1
Ahr,Efna1,1
Twist2,Tpm2,1
Meis1,Itpr3,1
Sox2,Phc2,1
Chd4,Nrp2,1
Rad21,Cav2,1
Tbl1x,Flii,1
Tbx3,Ubap2l,1
Ebf2,Srsf1,1
Dpy30,Nle1,1
Batf,Elmo3,1
Stat5a,Cpne5,1
Otx2,Aldh7a1,1
Dmap1,Smad2,1
Nrf1,Arhgef17,1
Irf1,Ccne2,1
Tead2,Dlg3,1
Ebf2,Tmeff2,1
Dppa2,Ptpru,1
Tbx3,Hat1,1
Myc,Ankrd34a,1
Cdx1,Mafb,1
Ahr,Lmna,1
Batf,Shb,1
Kdm3a,Igfbp4,1
Cbfb,Dsp,1
Dlx5,Nab1,1
Smad4,Phlda1,1
Atrx,Trp53i11,1
Med12,Atf3,1
Pou2f3,Ptp4a2,1
Med12,Frat1,1
Ascl2,Dram1,1
Nr4a1,Sash1,1
Cebpa,Purb,1
Pparg,Trim56,1
Taf12,Txnip,1
Rfx3,Lin28a,1
Twist2,Tll1,1
Hes1,Sae1,1
Plagl1,Mbp,1
Ebf1,Junb,1
Smarca4,Atmin,1
Erf,Smo,1
Rarb,Pbx1,1
Arid3a,Tcta,1
Brca1,Gria3,1
Creb1,Hdgf,1
Stat6,Ppp1r9a,1
Hdac2,Shroom4,1
Ar,Unc80,1
Pgr,Rlim,1
Stat3,Sema6c,1
Rara,Gabra3,1
Creb1,Sfmbt1,1
Tbl1x,Crim1,1
Jund,Dusp5,1
Aire,Shb,1
Irf1,Slc22a4,1
Tcf7l2,Macrod2,1
Ctcf,Pde11a,1
Smc3,Gfod1,1
Insm1,Cadm2,1
Ascl2,Epha2,1
Ets1,Cabp4,1
Stat6,Tax1bp3,1
Nr1d1,Msl1,1
Smc3,Cbln1,1
Ep300,Kcnk2,1
Atrx,Eomes,1
Gli2,Esr1,1
Max,Bves,1
Nr1d1,Traf3,1
Ebf2,Sall4,1
Smarca4,Sulf1,1
Smc1a,Pigv,1
Klf4,Fam53b,1
Sox2,Farp1,1
Otx2,Dnmt3a,1
Vdr,Trps1,1
Tcf3,Uchl5,1
Mafg,Ppp2r5c,1
Xbp1,Socs2,1
Zic3,Creb3,1
Smc1a,Cdkn1c,1
Arntl,Pstpip2,1
Cebpd,Dusp3,1
Myc,Begain,1
Egr2,Tnik,1
Rfx2,Arl4a,1
Elf1,Eif4g1,1
Cebpb,Inhbb,1
Dlx5,Bptf,1
Sox2,Vim,1
Med1,Dusp3,1
Otx2,Gnas,1
Rxra,Ctdspl,1
Sox9,Cdh10,1
Zic2,Ywhag,1
Erf,Klf9,1
Tcf3,G3bp2,1
Tbx3,Zbtb38,1
Rela,Zfp36l1,1
Nr1d1,Wsb1,1
Atf2,Brd4,1
Pparg,Stat3,1
Tead4,Lrrfip1,1
Mef2c,Cacna1g,1
Zic3,Pex1,1
Meis1,Ptprd,1
Atf3,Lox,1
Gata6,Qser1,1
Stat4,Shmt1,1
Tet1,Ccdc141,1
Etv5,Raly,1
Tet1,Dnajc6,1
Stat5a,Ptms,1
Junb,Lox,1
Jund,Megf11,1
Esrrb,Ilf3,1
Smad4,Zc3h6,1
Fli1,Fkbp10,1
Rora,Iffo2,1
Insm1,Dpp6,1
Setdb1,Atf3,1
Sim2,Id3,1
Runx1,Klf8,1
Atrx,Mrrf,1
Irf4,Ezh2,1
Gata2,Ehf,1
Ncor1,Runx1t1,1
Batf,Dnajb12,1
Pparg,Nat8l,1
Nr5a2,Smad6,1
E2f1,Inca1,1
Myc,Rasd2,1
Rela,Vegfc,1
Meis1,Egfl7,1
Zbtb17,Nfe2l1,1
Nrf1,Ebf4,1
Tbx3,Sema3b,1
Kdm5a,Glis3,1
Ezh2,Chml,1
Sox2,Ddah2,1
Ncor1,Hoxa10,1
Gata3,Eif5a,1
Plagl1,Brsk2,1
Smc1a,Cbln1,1
Rnf2,Mafg,1
Ubtf,Coro1c,1
Zeb1,Pde8a,1
Hnf1a,Ube2e3,1
Six2,Spag9,1
Sim2,Mef2c,1
Runx1,Eno3,1
Gata3,Tpm3,1
Arntl,Rfx2,1
Utf1,Serpinh1,1
Pou5f1,Nrk,1
Stat3,Trim8,1
Hoxa13,Ubr3,1
Nanog,Pnkd,1
Twist2,Zc3h12a,1
Chd4,Pum2,1
Stat1,Fbxo30,1
Jund,Il11,1
Brca1,Tle1,1
Sox9,Mafb,1
Tet1,Sypl2,1
Atf3,Csnk1g2,1
Twist2,Faf2,1
Lin28a,Nptxr,1
Klf4,Adrb1,1
Rela,Clcn3,1
Bhlhe41,Cdv3,1
Stat5a,Sertad4,1
Kat5,Morc2a,1
Klf5,Plekha4,1
Sall1,Emx2,1
Dlx5,Irf1,1
Cebpa,Tbx6,1
Tet1,Maged2,1
Irf4,Pde8a,1
Kdm4c,Rspo3,1
Tbx5,Zswim6,1
Tbp,Nr4a1,1
Grhl2,Chd5,1
Hdac2,Dpf3,1
Ezh2,Flrt1,1
Fli1,Sema4a,1
Irf1,Macrod2,1
Lin28a,Pgbd5,1
Dppa2,Uchl5,1
Ctcf,Hspa12b,1
Pou5f1,Ptprb,1
Rnf2,Smurf2,1
Nr6a1,Rnd3,1
Smarca4,Pip4k2a,1
Irf8,Bcl11a,1
Rxra,Hoxb5,1
Dppa2,Ddit4,1
Etv5,Hic1,1
Smarca4,Lctl,1
Nr5a2,Pou5f1,1
Nanog,Cxcl16,1
Gata3,Dap3,1
Smad3,Liph,1
Lhx2,Id3,1
Esr2,Srrm4,1
Jun,Hoxc5,1
Tead1,Dab2,1
Cebpb,Agpat4,1
Taf12,Lin28a,1
