TF,Target,Label,Score
Hoxb7,Ust,0,0
Hoxb7,Kcnh3,0,0
Hoxb7,Cdc42ep1,0,0
Hoxb7,Rfx2,0,0
Hoxb7,Hoxd11,1,999
Hoxb7,Ppp2r2b,0,0
Hoxb7,Adcy1,0,0
Hoxb7,Rgs8,0,0
Hoxb7,E2f1,0,0
Hoxb7,Dmrta2,1,999
Hoxb7,Wdr1,0,0
Hoxb7,Pdzrn4,1,999
Hoxb7,Lefty2,0,0
Hoxb7,Suz12,0,0
Hoxb7,L3mbtl3,0,0
Hoxb7,Ptpn5,0,0
Hoxb7,Pax3,1,999
Hoxb7,Afp,1,999
Hoxb7,Esrp1,0,0
Hoxb7,Sntb2,0,0
Hoxb7,Hoxb4,1,999
Hoxb7,Usp15,0,0
Hoxb7,Bhlhe22,1,999
Hoxb7,Syne1,0,0
Hoxb7,Ppp1r13b,0,0
Hoxb7,Sall3,0,0
Hoxb7,Mab21l1,1,999
Hoxb7,Stau2,0,0
Hoxb7,Bnip3,0,0
Hoxb7,Zeb1,0,0
Hoxb7,Rasd2,0,0
Hoxb7,Cadm1,0,0
Hoxb7,Slc28a1,0,0
Hoxb7,Chrnb1,0,0
Hoxb7,Psd3,0,0
Hoxb7,Elavl4,1,999
Hoxb7,Sort1,0,0
Hoxb7,Pdp1,0,0
Hoxb7,Parp8,0,0
Hoxb7,Bcas3,0,0
Hoxb7,Bptf,0,0
Hoxb7,Dlgap4,0,0
Hoxb7,Sfmbt1,0,0
Hoxb7,Id2,0,0
Hoxb7,Ppp2r3a,0,0
Hoxb7,Tspan14,0,0
Hoxb7,Alpl,0,0
Hoxb7,Sypl2,0,0
Hoxb7,Grin3a,1,999
Hoxb7,Bahcc1,0,0
Hoxb7,Sdk1,0,0
Hoxb7,Nav1,0,0
Hoxb7,Ifng,0,0
Hoxb7,Cadm2,0,0
Hoxb7,Yes1,0,0
Hoxb7,Bsn,0,0
Hoxb7,Tro,0,0
Hoxb7,Hdgf,0,0
Hoxb7,Pipox,1,999
Hoxb7,Hs3st3b1,0,0
Hoxb7,Lpar4,0,0
Hoxb7,Hoxb5,1,999
Hoxb7,Nol4,1,999
Hoxb7,Emx2,1,999
Hoxb7,Usp2,0,0
Hoxb7,Sall4,1,999
Hoxb7,2610028E06Rik,1,999
Hoxb7,H19,0,0
Hoxb7,Aspa,0,0
Hoxb7,Atxn10,0,0
Hoxb7,Ankrd34a,0,0
Hoxb7,Dbn1,0,0
Hoxb7,Adamts17,1,999
Hoxb7,1810043G02Rik,0,0
Smarcb1,Mex3b,0,0
Smarcb1,Nkx2-1,0,0
Smarcb1,Pde4dip,0,0
Smarcb1,Itsn2,0,0
Smarcb1,Ebf4,0,0
Smarcb1,Fam13c,0,0
Smarcb1,Stk10,0,0
Smarcb1,H2afz,0,0
Smarcb1,Wnt2b,0,0
Smarcb1,Bcor,0,0
Smarcb1,Cabp4,0,0
Smarcb1,Kdm3b,0,0
Smarcb1,Tnfrsf12a,0,0
Smarcb1,Trio,0,0
Smarcb1,Bend3,0,0
Smarcb1,Slc28a1,0,0
Smarcb1,Mcam,0,0
Smarcb1,Hoxa13,0,0
Smarcb1,Ssbp3,0,0
Smarcb1,Pim1,0,0
Smarcb1,Rims2,0,0
Smarcb1,Hand2,0,0
Smarcb1,Trim36,0,0
Smarcb1,Zfp385b,0,0
Smarcb1,Elmo3,0,0
Smarcb1,Dnmt3a,0,0
Smarcb1,Ppm1h,0,0
Smarcb1,Anp32b,0,0
Smarcb1,Lrrc8e,0,0
Smarcb1,Tie1,0,0
Smarcb1,Ino80,0,0
Smarcb1,Il1rapl1,0,0
Smarcb1,Tead3,0,0
Smarcb1,Fam53b,0,0
Smarcb1,Prkg2,0,0
Smarcb1,Trip4,0,0
Smarcb1,Gpbp1,0,0
Smarcb1,Nfatc1,0,0
Smarcb1,Lax1,0,0
Smarcb1,Tmprss5,0,0
Smarcb1,Foxf2,0,0
Smarcb1,Klf7,0,0
Smarcb1,Kcnb1,0,0
Smarcb1,Fzd10,0,0
Zscan10,Chd2,0,0
Zscan10,Shank2,0,0
Zscan10,Sec16b,0,0
Zscan10,Mreg,0,0
Zscan10,Foxq1,0,0
Zscan10,Cdk17,0,0
Zscan10,Dsc2,0,0
Zscan10,Brsk2,0,0
Zscan10,Pcyt1b,0,0
Zscan10,Hmgn2,0,0
Zscan10,Idh3g,0,0
Zscan10,Ccdc28a,0,0
Zscan10,Sbk1,0,0
Zscan10,Zfp827,0,0
Zscan10,Esrp1,0,0
Zscan10,Coro1c,0,0
Zscan10,Klf3,0,0
Zscan10,Prdm6,0,0
Zscan10,Trio,0,0
Zscan10,Phf19,0,0
Zscan10,Cdk2ap1,0,0
Zscan10,Dclk1,0,0
Zscan10,Zfp521,0,0
Zscan10,Dab2ip,0,0
Zscan10,Pdzk1,0,0
Zscan10,Slc25a12,0,0
Zscan10,Speg,0,0
Zscan10,Pmepa1,0,0
Zscan10,Ssbp2,0,0
Zscan10,Casz1,0,0
Zscan10,9330182L06Rik,0,0
Zscan10,Flnc,0,0
Zscan10,Glra2,0,0
Zscan10,Fbxo11,0,0
Zscan10,Maged2,0,0
Zscan10,Irx5,0,0
Zscan10,Padi4,0,0
Zscan10,Atf2,0,0
Zscan10,Pax6,0,0
Zscan10,Astn2,0,0
Zscan10,Nkx2-9,0,0
Zscan10,Sall4,0,0
Zscan10,Tgfb1,0,0
Zscan10,Aspa,0,0
Zscan10,Sox12,0,0
Zscan10,Ndrg1,0,0
Zscan10,Kctd15,0,0
Zscan10,Shoc2,0,0
Zscan10,Dlx1as,0,0
Bcl6,Ncoa7,0,0
Bcl6,Nefl,0,0
Bcl6,Kctd1,0,0
Bcl6,Satb1,0,0
Bcl6,Pacs2,0,0
Bcl6,Hoxc4,0,0
Bcl6,Cntn6,0,0
Bcl6,Hoxa3,0,0
Bcl6,Abhd2,0,0
Bcl6,Eif2a,0,0
Bcl6,Smarca1,0,0
Bcl6,Foxp1,0,0
Bcl6,Ppp1r1a,0,0
Bcl6,Rbms2,0,0
Bcl6,Fzd6,0,0
Bcl6,Ybx1,0,0
Bcl6,Coro1c,0,0
Bcl6,Slc39a8,0,0
Bcl6,Actn3,0,0
Bcl6,Inppl1,0,0
Bcl6,Negr1,0,0
Bcl6,Cstad,0,0
Bcl6,Cnnm2,0,0
Bcl6,Klf2,0,0
Bcl6,Hlf,0,0
Bcl6,Thpo,0,0
Bcl6,Six2,0,0
Bcl6,Inpp5a,0,0
Bcl6,Ric8b,0,0
Bcl6,Cadm2,0,0
Bcl6,Maged2,0,0
Bcl6,Otx2,0,0
Bcl6,Padi4,0,0
Bcl6,Foxred1,0,0
Bcl6,Trib1,0,0
Bcl6,Igsf9,0,0
Bcl6,Prelp,0,0
Bcl6,Nr0b1,0,0
Bcl6,9530059O14Rik,0,0
Bcl6,Msx2,0,0
Nfatc4,Tpbg,0,0
Nfatc4,Spic,0,0
Nfatc4,Fbxw7,0,0
Nfatc4,Zc3h6,0,0
Nfatc4,Angpt2,0,0
Nfatc4,Gnb2,0,0
Nfatc4,Col14a1,0,0
Nfatc4,Ptp4a3,0,0
Nfatc4,Plekha6,0,0
Nfatc4,Hspa4l,0,0
Nfatc4,March1,1,999
Nfatc4,Wnt7a,0,0
Nfatc4,Bcl11a,0,0
Nfatc4,Srsf6,0,0
Nfatc4,Kdm3b,0,0
Nfatc4,Pip5k1b,0,0
Nfatc4,Ddit4,0,0
Nfatc4,Cacna1d,0,0
Nfatc4,Dach1,0,0
Nfatc4,Hat1,0,0
Nfatc4,Tle1,0,0
Nfatc4,Rbbp7,0,0
Nfatc4,Osm,0,0
Nfatc4,Ranbp9,0,0
Nfatc4,Runx1,0,0
Nfatc4,Csk,0,0
Nfatc4,Rasip1,1,999
Nfatc4,Csf3r,0,0
Nfatc4,Lgi2,0,0
Nfatc4,Klhl24,1,999
Nfatc4,Apbb1ip,0,0
Nfatc4,Mafb,0,0
Nfatc4,Chsy1,0,0
Nfatc4,Dhrs3,0,0
Nfatc4,Crb3,0,0
Nfatc4,Capn2,0,0
Nfatc4,Fjx1,0,0
Nfatc4,Phactr1,0,0
Nfatc4,Hdac7,0,0
Nfatc4,Per2,1,999
Nfatc4,Pabpc1,0,0
Nfatc4,Ptms,0,0
Nfatc4,Tmprss5,0,0
Nfatc4,Gata3,0,0
Nfatc4,Trp53i11,0,0
Nfatc4,Prkaca,0,0
Nfatc4,Ddc,0,0
Nfatc4,Ctnna3,0,0
Arid3a,Col5a1,1,999
Arid3a,Nptx1,0,0
Arid3a,Sec16b,0,0
Arid3a,Sash1,0,0
Arid3a,E130012A19Rik,0,0
Arid3a,Trim66,1,999
Arid3a,Fbxw7,1,999
Arid3a,Brd2,0,0
Arid3a,Marcks,1,999
Arid3a,Liph,0,0
Arid3a,Cdc42bpa,1,999
Arid3a,Kng2,0,0
Arid3a,Baz1a,1,999
Arid3a,Socs2,1,999
Arid3a,Col14a1,1,999
Arid3a,Klhl15,0,0
Arid3a,Naa25,0,0
Arid3a,Sp9,0,0
Arid3a,Pdzrn4,1,999
Arid3a,Lox,1,999
Arid3a,Notum,1,999
Arid3a,Tab2,1,999
Arid3a,Amotl2,1,999
Arid3a,Kars,1,999
Arid3a,Crmp1,1,999
Arid3a,Hbp1,1,999
Arid3a,Bhlhe22,1,999
Arid3a,Wwtr1,0,0
Arid3a,Syne1,1,999
Arid3a,Vcl,0,0
Arid3a,Sall3,1,999
Arid3a,Nhs,0,0
Arid3a,Dlx6os1,1,999
Arid3a,Snd1,0,0
Arid3a,Dclk1,1,999
Arid3a,Zfp521,1,999
Arid3a,Inppl1,1,999
Arid3a,Trim8,1,999
Arid3a,Ints6,0,0
Arid3a,Gnptab,1,999
Arid3a,Pde4a,1,999
Arid3a,Raly,0,0
Arid3a,Lrfn1,0,0
Arid3a,Rtn4,0,0
Arid3a,Efna1,1,999
Arid3a,Osm,0,0
Arid3a,Klf2,1,999
Arid3a,Egr1,0,0
Arid3a,Gja1,1,999
Arid3a,Chd7,0,0
Arid3a,Ephb1,1,999
Arid3a,Tnrc18,1,999
Arid3a,Heg1,0,0
Arid3a,Vat1l,0,0
Arid3a,Shox2,1,999
Arid3a,Msl1,1,999
Arid3a,Dkk1,1,999
Arid3a,Zfp385b,0,0
Arid3a,Slc4a3,0,0
Arid3a,Ism1,0,0
Arid3a,Samd4,1,999
Arid3a,Atp1a1,1,999
Arid3a,Gabbr1,0,0
Arid3a,Chtf8,0,0
Arid3a,Sdk1,0,0
Arid3a,Sppl3,0,0
Arid3a,Kat2a,1,999
Arid3a,Dusp3,1,999
Arid3a,Zeb2,1,999
Arid3a,Rcor1,1,999
Arid3a,Ltbp4,0,0
Arid3a,Mal2,0,0
Arid3a,Pitpnc1,1,999
Arid3a,Nrxn3,0,0
Arid3a,Slitrk5,1,999
Arid3a,Wtip,0,0
Arid3a,Hnrnpl,1,999
Arid3a,Kcnc1,0,0
Arid3a,Camk2b,1,999
Arid3a,Igf2bp1,1,999
Arid3a,Runx1t1,1,999
Arid3a,Smad3,1,999
Arid3a,Sez6,1,999
Arid3a,Bcl9l,0,0
Arid3a,Dyrk1a,1,999
Arid3a,Sall4,1,999
Arid3a,Unc80,0,0
Arid3a,Etv1,1,999
Arid3a,Ttc36,1,999
Arid3a,Smad7,0,0
Arid3a,Mbp,1,999
Arid3a,Maml3,1,999
Arid3a,Nfatc1,1,999
Arid3a,Cdkn1c,0,0
Arid3a,Kctd15,1,999
Arid3a,Tmem25,1,999
Arid3a,Pde4b,1,999
Arid3a,Dlx6,0,0
Hoxb5,Asxl3,1,999
Hoxb5,Egr2,0,0
Hoxb5,Nrxn1,0,0
Hoxb5,Pitx2,0,0
Hoxb5,Cnr1,1,999
Hoxb5,Cpeb2,0,0
Hoxb5,Nkx2-1,1,999
Hoxb5,Gli1,0,0
Hoxb5,Zfp697,0,0
Hoxb5,Hoxd11,1,999
Hoxb5,Pdgfra,1,999
Hoxb5,Snai3,1,999
Hoxb5,Hoxa3,1,999
Hoxb5,Cbln1,0,0
Hoxb5,Dmrta2,1,999
Hoxb5,Klhl15,0,0
Hoxb5,Hesx1,1,999
Hoxb5,Wnt2b,0,0
Hoxb5,Ank,0,0
Hoxb5,Zfhx4,1,999
Hoxb5,Ppp1r14b,0,0
Hoxb5,Calb2,0,0
Hoxb5,Tgfb2,0,0
Hoxb5,Dlx6os1,1,999
Hoxb5,Tmem108,0,0
Hoxb5,Mab21l1,1,999
Hoxb5,Ppp1r8,0,0
Hoxb5,Nrcam,0,0
Hoxb5,Col23a1,0,0
Hoxb5,Tbx18,1,999
Hoxb5,Bptf,0,0
Hoxb5,Dyrk2,0,0
Hoxb5,Dnmt3a,0,0
Hoxb5,Gfod1,0,0
Hoxb5,Chsy1,0,0
Hoxb5,Cnpy1,1,999
Hoxb5,Hnf4a,1,999
Hoxb5,Six3os1,1,999
Hoxb5,Sox5,1,999
Hoxb5,Kctd10,0,0
Hoxb5,Otx2,1,999
Hoxb5,Fign,0,0
Hoxb5,Pcsk1,0,0
Hoxb5,Hoxb5,0,0
Hoxb5,Nol4,1,999
Hoxb5,Clstn2,0,0
Hoxb5,Zic4,0,0
Hoxb5,Esrrb,0,0
Hoxb5,Hhex,0,0
Hoxb5,Chac1,0,0
Hoxb5,Parm1,0,0
Hoxb5,Pcdh7,1,999
Hoxb5,Lctl,0,0
Hoxb5,Ppp4r4,0,0
Hoxb5,She,0,0
Hoxb5,Itgb6,0,0
Hoxb5,Vgll3,0,0
Hoxb5,Prrx1,1,999
Hoxb5,Msx2,1,999
Gadd45a,Gpr85,0,0
Gadd45a,Nme2,0,0
Gadd45a,Zbtb44,0,0
Gadd45a,Mzt1,0,0
Gadd45a,Prickle2,0,0
Gadd45a,Satb1,0,0
Gadd45a,Fli1,0,0
Gadd45a,Snai3,0,0
Gadd45a,Spag9,0,0
Gadd45a,Slc44a3,0,0
Gadd45a,Rb1,0,0
Gadd45a,Gdf6,0,0
Gadd45a,Hist1h1e,0,0
Gadd45a,Ybx1,0,0
Gadd45a,Ppp1r8,0,0
Gadd45a,Hmbox1,0,0
Gadd45a,Hoxb3,0,0
Gadd45a,Snx2,0,0
Gadd45a,Zfp703,0,0
Gadd45a,Jakmip2,0,0
Gadd45a,Ube2g1,0,0
Gadd45a,Dpysl2,0,0
Gadd45a,Acsf2,0,0
Gadd45a,Homer2,0,0
Gadd45a,Zbtb12,0,0
Gadd45a,Cntrob,0,0
Gadd45a,Ntrk2,0,0
Gadd45a,Ric8b,0,0
Gadd45a,Flrt1,0,0
Gadd45a,Qars,0,0
Gadd45a,Fzd8,0,0
Gadd45a,Zfp146,0,0
Gadd45a,Cnn2,0,0
Gadd45a,Phc2,0,0
Gadd45a,Igsf1,0,0
Gadd45a,Zmynd8,0,0
Gadd45a,Astn2,0,0
Gadd45a,Axin2,0,0
Gadd45a,Mdfi,0,0
Gadd45a,Anks1b,0,0
Gadd45a,Zic3,0,0
Gadd45a,Hhex,0,0
Gadd45a,Lasp1,0,0
Gadd45a,Hoxa2,0,0
Gadd45a,Tnfrsf11a,0,0
Gadd45a,Sh3bp1,0,0
Gadd45a,Pabpc1,0,0
Gadd45a,Npr3,0,0
Gadd45a,Clcn3,0,0
Gadd45a,Trpc4,0,0
Gadd45a,Epha7,0,0
Gadd45a,Cacnb2,0,0
Gadd45a,H1f0,0,0
Gadd45a,Adamts17,0,0
Gadd45a,Rbpms2,0,0
Parp1,Ttn,0,0
Parp1,Nfix,0,0
Parp1,AU040320,0,0
Parp1,Tead2,0,0
Parp1,Cdk17,0,0
Parp1,Spag9,0,0
Parp1,Pecam1,0,0
Parp1,Zfp277,0,0
Parp1,Myocd,0,0
Parp1,Adamts15,0,0
Parp1,Gdf10,0,0
Parp1,Ep300,0,0
Parp1,Nnat,0,0
Parp1,Gabra2,0,0
Parp1,Crlf1,0,0
Parp1,Rapgef4,0,0
Parp1,Slc25a12,0,0
Parp1,Fads2,0,0
Parp1,Tagln2,0,0
Parp1,Shf,0,0
Parp1,Kpna2,0,0
Parp1,Iffo2,0,0
Parp1,Nlk,0,0
Parp1,Prrt3,0,0
Parp1,Col4a5,0,0
Parp1,Ino80,0,0
Parp1,Foxred1,0,0
Parp1,Sdc3,0,0
Parp1,Vegfa,0,0
Parp1,Pum2,0,0
Parp1,Foxk1,0,0
Parp1,Tmprss5,0,0
Parp1,Arl4a,0,0
Parp1,Krtcap2,0,0
Rfxap,Col5a1,0,0
Rfxap,Snai3,0,0
Rfxap,Crtac1,0,0
Rfxap,Maff,0,0
Rfxap,Scamp1,0,0
Rfxap,Rtn4rl1,0,0
Rfxap,Hoxa13,0,0
Rfxap,Sfrp1,0,0
Rfxap,Unc13a,0,0
Rfxap,Tsc22d3,0,0
Rfxap,Pdgfb,0,0
Rfxap,Actg2,0,0
Rfxap,Bves,0,0
Rfxap,Tnrc18,0,0
Rfxap,Sorcs1,0,0
Rfxap,Dlg1,0,0
Rfxap,Epha2,0,0
Rfxap,Xkr6,0,0
Rfxap,Fgf20,0,0
Rfxap,Mybl2,0,0
Rfxap,Lgr4,0,0
Rfxap,Ino80,0,0
Rfxap,Gprc5c,0,0
Rfxap,Pnck,0,0
Rfxap,Yes1,0,0
Rfxap,Nos3,0,0
Rfxap,Gfra1,0,0
Rfxap,Gprc5b,0,0
Rfxap,Chrnb2,0,0
Rfxap,Dyrk1a,0,0
Rfxap,Pcdh7,0,0
Rfxap,Krt84,0,0
Rfxap,Sh3bp1,0,0
Rfxap,Gramd1a,0,0
Rfxap,Trip4,0,0
Rfxap,Pik3c2b,0,0
Rfxap,Foxf2,0,0
Rfxap,Chpf2,0,0
Rfxap,Khdrbs1,0,0
Rfxap,Slc22a23,0,0
Rfxap,Rbpms2,0,0
Hoxd13,Nme2,0,0
Hoxd13,Plxna4,0,0
Hoxd13,Peg3,0,0
Hoxd13,Socs3,0,0
Hoxd13,Cdyl2,0,0
Hoxd13,Stk24,0,0
Hoxd13,Rgs8,0,0
Hoxd13,Tuft1,0,0
Hoxd13,Wdr1,0,0
Hoxd13,Mypn,0,0
Hoxd13,Zbtb7c,0,0
Hoxd13,Cirh1a,0,0
Hoxd13,Itga11,0,0
Hoxd13,Crmp1,0,0
Hoxd13,Rin3,0,0
Hoxd13,D930048N14Rik,0,0
Hoxd13,Slco2a1,1,999
Hoxd13,Bhlhe40,0,0
Hoxd13,Svep1,1,999
Hoxd13,Hoxb3,0,0
Hoxd13,Sfrp2,0,0
Hoxd13,4930467E23Rik,0,0
Hoxd13,Gnptab,0,0
Hoxd13,Slc6a6,0,0
Hoxd13,Dab2,0,0
Hoxd13,Zbtb10,0,0
Hoxd13,Sipa1l1,0,0
Hoxd13,Snph,0,0
Hoxd13,Rai2,0,0
Hoxd13,Zmiz1,0,0
Hoxd13,Sumo2,0,0
Hoxd13,Mt4,0,0
Hoxd13,Csrp1,0,0
Hoxd13,Lmo2,0,0
Hoxd13,Nckap5,0,0
Hoxd13,Ube4b,0,0
Hoxd13,Mapt,0,0
Hoxd13,Btla,0,0
Hoxd13,Zfp146,0,0
Hoxd13,Gprc5c,0,0
Hoxd13,Etv5,0,0
Hoxd13,Pnck,0,0
Hoxd13,Hoxc13,0,0
Hoxd13,Fbn1,0,0
Hoxd13,Hoxb5,0,0
Hoxd13,Mfsd6,0,0
Hoxd13,Krt84,0,0
Hoxd13,Lypd6,0,0
Hoxd13,Ppp4r4,0,0
Hoxd13,Hoxa6,0,0
Hoxd13,Itgb6,1,999
Hoxd13,Rnd2,0,0
Hoxd13,Lhfp,0,0
Hoxd13,Pvt1,0,0
Hoxd13,Sik3,0,0
Hoxd13,Kcnb1,0,0
Emx2,Bcl6,1,999
Emx2,Mapkapk2,0,0
Emx2,Sec16b,1,999
Emx2,Trpm3,0,0
Emx2,Ralyl,0,0
Emx2,Chd4,0,0
Emx2,Cnr1,1,999
Emx2,Nkx2-1,1,999
Emx2,Foxq1,0,0
Emx2,Lmo4,0,0
Emx2,Snai3,1,999
Emx2,Klhl29,0,0
Emx2,Baz1a,1,999
Emx2,Sp9,1,999
Emx2,Kdm2b,1,999
Emx2,Pax3,1,999
Emx2,Rimklb,0,0
Emx2,Esrp1,0,0
Emx2,Zfhx4,1,999
Emx2,Cdh20,1,999
Emx2,Mlec,0,0
Emx2,Bhlhe22,1,999
Emx2,Sidt2,0,0
Emx2,Gadd45b,0,0
Emx2,Mab21l1,1,999
Emx2,Ndufa13,0,0
Emx2,Sox30,0,0
Emx2,Bdnf,1,999
Emx2,Fam49a,0,0
Emx2,Erf,0,0
Emx2,Tbx18,1,999
Emx2,Scube1,1,999
Emx2,Zfp703,0,0
Emx2,Smyd1,0,0
Emx2,Sort1,1,999
Emx2,Ovol1,1,999
Emx2,Mme,1,999
Emx2,Mitf,1,999
Emx2,Ccdc141,1,999
Emx2,Akap6,1,999
Emx2,Rufy3,1,999
Emx2,Kctd19,0,0
Emx2,Ltbp1,1,999
Emx2,Prg4,1,999
Emx2,Hlf,0,0
Emx2,Zfp516,0,0
Emx2,Cacnb3,0,0
Emx2,Bahcc1,1,999
Emx2,Kat2a,0,0
Emx2,Tbx20,1,999
Emx2,Tac1,1,999
Emx2,Hnf4a,1,999
Emx2,Sox5,1,999
Emx2,Vav3,0,0
Emx2,Otx2,1,999
Emx2,Tnik,1,999
Emx2,Chst15,0,0
Emx2,Trib1,1,999
Emx2,Prox1,0,0
Emx2,Zfp513,0,0
Emx2,Nol4,1,999
Emx2,Emx2,1,999
Emx2,Fam53b,0,0
Emx2,Ptprm,0,0
Emx2,Hoxa2,1,999
Emx2,Shb,1,999
Emx2,Krt84,1,999
Emx2,2610028E06Rik,1,999
Emx2,Nrg1,0,0
Emx2,Ndst1,0,0
Emx2,Ttc36,0,0
Emx2,Snai1,0,0
Emx2,Aldh1a3,1,999
Emx2,St3gal1,0,0
Emx2,Foxf2,0,0
Emx2,Klf7,1,999
Emx2,Rai14,0,0
Emx2,Adamts17,1,999
Emx2,Cplx2,0,0
Emx2,Elavl2,0,0
Emx2,Dlx1as,0,0
Emx2,Msx2,1,999
Tead3,Sec16b,0,0
Tead3,Chd4,0,0
Tead3,Ntrk3,0,0
Tead3,Gigyf2,0,0
Tead3,Dusp10,0,0
Tead3,Arfgef1,0,0
Tead3,Zbtb34,0,0
Tead3,Hesx1,0,0
Tead3,Wdr1,0,0
Tead3,Idh3g,0,0
Tead3,Lck,0,0
Tead3,Sema5b,0,0
Tead3,Hspa4l,0,0
Tead3,Slc43a1,0,0
Tead3,Tmem151b,0,0
Tead3,Bcl11a,0,0
Tead3,Sema4a,0,0
Tead3,Rtn4rl1,0,0
Tead3,Midn,0,0
Tead3,Sostdc1,0,0
Tead3,Dnajb12,0,0
Tead3,Mtss1,0,0
Tead3,Fam131c,0,0
Tead3,Dclk1,0,0
Tead3,Ccdc8,0,0
Tead3,Apln,0,0
Tead3,Kcnj3,0,0
Tead3,Heph,0,0
Tead3,Ubqln4,0,0
Tead3,Pdp1,0,0
Tead3,Parp8,0,0
Tead3,Pde10a,0,0
Tead3,Elmo1,0,0
Tead3,Lhx9,0,0
Tead3,Sox5,0,0
Tead3,Lrrc41,0,0
Tead3,Rai1,0,0
Tead3,Atxn1l,0,0
Tead3,Tnik,0,0
Tead3,Mdfi,0,0
Tead3,Runx1t1,0,0
Tead3,Per1,0,0
Tead3,Bmpr1b,0,0
Tead3,Pde11a,0,0
Tead3,Jazf1,0,0
Tead3,Bud13,0,0
Tead3,Sik3,0,0
Tead3,Tpm1,0,0
Tead3,Cenpb,0,0
Tead3,Ndrg1,0,0
Tead3,Tmeff2,0,0
Tead3,Adamts17,0,0
Rarg,Bach1,0,0
Rarg,Gprc5a,0,0
Rarg,Pde4dip,0,0
Rarg,Hoxd11,0,0
Rarg,Socs3,0,0
Rarg,Dusp10,0,0
Rarg,Rlim,0,0
Rarg,Clptm1l,0,0
Rarg,Prkce,0,0
Rarg,Ybx1,0,0
Rarg,Scamp1,0,0
Rarg,Nrcam,0,0
Rarg,Adamts15,0,0
Rarg,Sox30,0,0
Rarg,Nr4a2,0,0
Rarg,Fgf17,0,0
Rarg,Tmem136,0,0
Rarg,Chrnb1,0,0
Rarg,Zfp503,0,0
Rarg,Slc9a7,0,0
Rarg,Zbtb10,0,0
Rarg,Heg1,0,0
Rarg,Hlf,0,0
Rarg,Enpp2,0,0
Rarg,Dlg1,0,0
Rarg,Traf4,0,0
Rarg,Dab1,0,0
Rarg,Ntm,0,0
Rarg,Sdk1,0,0
Rarg,Pogk,0,0
Rarg,Ahnak,0,0
Rarg,Agap3,0,0
Rarg,Glra2,0,0
Rarg,Dusp3,0,0
Rarg,Lrrc8e,0,0
Rarg,Atxn1l,0,0
Rarg,Aebp2,0,0
Rarg,Cacna2d3,0,0
Rarg,Gbx2,0,0
Rarg,Col13a1,0,0
Rarg,Ppp4r4,0,0
Rarg,En1,0,0
Rarg,Atxn10,0,0
Rarg,Frmd4a,0,0
Rarg,Mtus1,0,0
Rarg,Hic1,0,0
Srsf6,Hoxd11,0,0
Srsf6,Dnmt3b,0,0
Srsf6,Btbd11,0,0
Srsf6,Tmem43,0,0
Srsf6,Hormad2,0,0
Srsf6,Ybx1,0,0
Srsf6,Msto1,0,0
Srsf6,Trpc4ap,0,0
Srsf6,Gdf10,0,0
Srsf6,Snx2,0,0
Srsf6,Negr1,0,0
Srsf6,Pstpip2,0,0
Srsf6,Smtnl1,0,0
Srsf6,Scn1a,0,0
Srsf6,Csnk1g2,0,0
Srsf6,Pea15a,0,0
Srsf6,Lmo2,0,0
Srsf6,Sfmbt1,0,0
Srsf6,Enpp2,0,0
Srsf6,Mtf2,0,0
Srsf6,Tax1bp3,0,0
Srsf6,Klf8,0,0
Srsf6,Ino80,0,0
Srsf6,2900041M22Rik,0,0
Srsf6,Lrp8,0,0
Srsf6,Btg1,0,0
Srsf6,Igf1r,0,0
Srsf6,Lrp2,0,0
Srsf6,Pabpc1,0,0
Srsf6,Lrrc1,0,0
Srsf6,Fxyd1,0,0
Dlx5,Mex3b,1,999
Dlx5,Ankrd28,1,999
Dlx5,Atxn1,1,999
Dlx5,Cyp26a1,1,999
Dlx5,Vim,0,0
Dlx5,Pitx2,0,0
Dlx5,Nefl,0,0
Dlx5,App,0,0
Dlx5,Hoxd11,1,999
Dlx5,Socs3,0,0
Dlx5,Xrcc6,0,0
Dlx5,Smarca2,1,999
Dlx5,Dusp10,0,0
Dlx5,Spag9,1,999
Dlx5,Agap1,1,999
Dlx5,Ctnnb1,0,0
Dlx5,Hoxa3,1,999
Dlx5,Eno3,1,999
Dlx5,Clptm1,0,0
Dlx5,Dmrta2,1,999
Dlx5,Wfikkn2,0,0
Dlx5,Pdzrn4,0,0
Dlx5,Hist1h1e,1,999
Dlx5,Crtac1,1,999
Dlx5,Zmat4,1,999
Dlx5,Wnt2,1,999
Dlx5,Sp5,1,999
Dlx5,Meox2,0,0
Dlx5,Myt1l,1,999
Dlx5,Angpt1,1,999
Dlx5,Kars,0,0
Dlx5,Zfhx4,1,999
Dlx5,Cdh20,1,999
Dlx5,Ganab,0,0
Dlx5,Lhx2,0,0
Dlx5,Dlx5,1,999
Dlx5,Cdc14a,0,0
Dlx5,Dlx6os1,1,999
Dlx5,Mab21l1,1,999
Dlx5,Atxn7l3,1,999
Dlx5,Phf19,0,0
Dlx5,Cdk2ap1,1,999
Dlx5,Dclk1,1,999
Dlx5,Tle1,0,0
Dlx5,Prkg1,1,999
Dlx5,Hoxc11,1,999
Dlx5,Scube1,1,999
Dlx5,Hoxa13,1,999
Dlx5,Camk2a,1,999
Dlx5,Elavl4,1,999
Dlx5,Osm,1,999
Dlx5,Zcchc24,0,0
Dlx5,Otud1,0,0
Dlx5,Mitf,1,999
Dlx5,Celf4,0,0
